filepath,label,tx,ty,tz,qx,qy,qz,qw
train/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0039.png,morobot-s_Achse-3A_yellow,205.51041504111575,-130.10619191357546,51.803014248022265,-0.3797224117863935,0.6788305311247606,0.5485070670042248,-0.3068224200517667
val/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0041.png,morobot-s_Achse-3B-rrr_yellow,145.6590020351491,188.57575168107542,41.91405580910481,0.7262290798221182,-0.23998192352908476,-0.20212714667566414,0.6116736193238634
train/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0041.png,morobot-s_Achse-1B_gray,129.44804839987054,173.3703954506964,32.64856371103237,0.7262290798221182,-0.23998192352908482,-0.20212714667566414,0.6116736193238633
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0041.png,morobot-s_Achse-3B-rrr_gray,145.6590020351491,188.57575168107542,41.91405580910481,0.7262290798221182,-0.23998192352908476,-0.20212714667566414,0.6116736193238634
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0042.png,morobot-s_Linearachse_gray,14.136714514650334,-135.89376184423443,24.65595565559607,-0.03915721924611699,0.7572758494636623,0.6510504591102216,-0.03366451681473748
train/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0042.png,morobot-s_Achse-3B_yellow,26.769217554903648,-245.3446996039518,37.06609755989875,-0.03915721924611699,0.7572758494636623,0.6510504591102216,-0.03366451681473748
train/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0040.png,morobot-s_Achse-3A_yellow,-233.90291204910335,-50.535266886592254,46.91270467110384,0.4909814946645649,0.5949261902933419,0.4908311500361636,0.40507379840490426
train/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0042.png,morobot-s_Achse-3B-rrr_yellow,26.98569197392167,-245.53314549147387,37.02221882706283,-0.03915721924611699,0.7572758494636623,0.6510504591102216,-0.03366451681473748
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0042.png,morobot-s_Achse-3B-rrr_gray,26.98569197392167,-245.53314549147387,37.02221882706283,-0.03915721924611699,0.7572758494636623,0.6510504591102216,-0.03366451681473748
train/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0042.png,morobot-s_Achse-1B_gray,23.356405585475784,-214.7145584249432,28.2753561082674,-0.03915721924611699,0.7572758494636623,0.6510504591102216,-0.03366451681473748
val/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0043.png,morobot-s_Linearachse_gray,-102.54410428441834,91.16244217731358,21.8895863340672,0.685575621889412,0.30819809647521507,0.2704271907372118,0.601555595527113
train/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0043.png,morobot-s_Achse-3B_yellow,-179.38162627788685,155.81659269995492,32.178495845615345,0.685575621889412,0.30819809647521507,0.27042719073721183,0.6015555955271131
train/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0041.png,morobot-s_Achse-3A_yellow,145.3695691700656,188.51914233834194,42.02239509418542,0.7262290798221182,-0.23998192352908476,-0.20212714667566414,0.6116736193238634
train/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0043.png,morobot-s_Achse-3B-rrr_yellow,-179.34378835040718,155.97576627624784,32.130381845020906,0.685575621889412,0.30819809647521507,0.2704271907372118,0.601555595527113
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0043.png,morobot-s_Achse-3B-rrr_gray,-179.34378835040718,155.97576627624784,32.130381845020906,0.685575621889412,0.30819809647521507,0.2704271907372118,0.601555595527113
train/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0043.png,morobot-s_Achse-1B_gray,-161.09815725898108,144.22663932272584,23.90214850550247,0.685575621889412,0.30819809647521507,0.2704271907372118,0.601555595527113
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0044.png,morobot-s_Linearachse_gray,137.49388581698665,2.300661562618407,19.123217012538305,0.530924261597699,-0.5226082935114388,-0.4679611627430564,0.4754075621655242
train/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0044.png,morobot-s_Achse-3B_yellow,244.71579368062496,-1.1837715994249423,27.290894131331886,0.5309242615976989,-0.5226082935114388,-0.4679611627430563,0.4754075621655241
train/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0042.png,morobot-s_Achse-3A_yellow,26.73331312811148,-245.45421062941315,37.13208551726697,-0.03915721924611699,0.7572758494636623,0.6510504591102216,-0.03366451681473748
train/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0044.png,morobot-s_Achse-3B-rrr_yellow,245.1211259814641,-1.160644006389958,27.238544862978923,0.5309242615976989,-0.5226082935114388,-0.4679611627430564,0.4754075621655242
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0044.png,morobot-s_Achse-3B-rrr_gray,245.1211259814641,-1.160644006389958,27.238544862978923,0.5309242615976989,-0.5226082935114388,-0.4679611627430564,0.4754075621655242
train/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0044.png,morobot-s_Achse-1B_gray,218.36526257236932,3.7497291881660013,19.528940902737496,0.5309242615976989,-0.5226082935114388,-0.4679611627430563,0.4754075621655241
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0045.png,morobot-s_Linearachse_gray,-100.06431527613304,-94.51506785444273,16.356847691009413,0.29202728239243064,0.6780265970730731,0.6195183541779273,0.2668276762944058
val/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0045.png,morobot-s_Achse-3B_yellow,-175.0003526302822,-172.23711627970397,22.40329241704843,0.29202728239243064,0.6780265970730731,0.6195183541779273,0.2668276762944058
train/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0043.png,morobot-s_Achse-3A_yellow,-179.5317438095549,155.9293358059742,32.24177594034858,0.685575621889412,0.308198096475215,0.2704271907372118,0.601555595527113
val/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0045.png,morobot-s_Achse-3B-rrr_yellow,-174.95871818497935,-172.36221203997417,22.34670788093695,0.29202728239243064,0.6780265970730732,0.6195183541779273,0.2668276762944058
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0045.png,morobot-s_Achse-3B-rrr_gray,-174.95871818497935,-172.36221203997417,22.34670788093695,0.29202728239243064,0.6780265970730732,0.6195183541779273,0.2668276762944058
train/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0045.png,morobot-s_Achse-1B_gray,-157.17798938411008,-149.3011598087989,15.155733299972532,0.29202728239243064,0.6780265970730731,0.6195183541779273,0.2668276762944058
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0046.png,morobot-s_Linearachse_gray,9.92357193128317,137.75458777127096,13.590478369480524,0.7309662941550178,-0.026235030193999816,-0.024458575176298614,0.6814703061031679
train/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0044.png,morobot-s_Achse-3A_yellow,244.8006375112427,-1.1580109123950684,27.351466363430138,0.5309242615976989,-0.5226082935114388,-0.4679611627430563,0.4754075621655241
train/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0046.png,morobot-s_Achse-3B_yellow,19.32546709370157,238.13526537498083,17.515690702764978,0.7309662941550178,-0.02623503019399982,-0.024458575176298618,0.6814703061031679
train/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0046.png,morobot-s_Achse-3B-rrr_yellow,19.535491257937444,238.36577079062673,17.45487089889498,0.7309662941550178,-0.026235030193999816,-0.024458575176298614,0.6814703061031679
val/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0046.png,morobot-s_Achse-3B-rrr_gray,19.535491257937444,238.36577079062673,17.45487089889498,0.7309662941550178,-0.026235030193999816,-0.024458575176298614,0.6814703061031679
val/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0047.png,morobot-s_Linearachse_gray,85.80515557344002,-108.16139335780719,10.82410904795167,-0.23817430489553182,0.6843047570253552,0.6509036579015901,-0.22654895305502906
train/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0046.png,morobot-s_Achse-1B_gray,16.69607031002125,217.88170907603555,10.782525697207568,0.7309662941550178,-0.02623503019399982,-0.024458575176298618,0.6814703061031679
val/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0045.png,morobot-s_Achse-3A_yellow,-175.14804281866463,-172.30612374026987,22.461156786511697,0.29202728239243064,0.6780265970730731,0.6195183541779273,0.2668276762944058
train/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0047.png,morobot-s_Achse-3B_yellow,153.3925113620262,-196.34734747871545,12.62808898848159,-0.23817430489553176,0.6843047570253551,0.6509036579015901,-0.226548953055029
train/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0047.png,morobot-s_Achse-3B-rrr_yellow,153.71870903287376,-196.4933355478964,12.563033916853074,-0.23817430489553182,0.6843047570253552,0.6509036579015901,-0.22654895305502906
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0047.png,morobot-s_Achse-3B-rrr_gray,153.71870903287376,-196.4933355478964,12.563033916853074,-0.23817430489553182,0.6843047570253552,0.6509036579015901,-0.22654895305502906
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0048.png,morobot-s_Linearachse_gray,-136.4740159846276,22.06004535382659,8.057739726422774,0.5462083359583861,0.4654636975421079,0.45170309876582027,0.5300606668725342
train/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0047.png,morobot-s_Achse-1B_gray,136.65327049698848,-170.8739172771099,6.409318094442662,-0.23817430489553182,0.6843047570253552,0.6509036579015901,-0.22654895305502906
train/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0048.png,morobot-s_Achse-3B_yellow,-239.32875383632017,33.72696766431121,7.740487274198132,0.546208335958386,0.46546369754210787,0.45170309876582027,0.5300606668725341
train/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0046.png,morobot-s_Achse-3A_yellow,19.285438629208226,238.29361523681385,17.570847209593264,0.7309662941550178,-0.02623503019399982,-0.024458575176298618,0.6814703061031679
val/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0048.png,morobot-s_Achse-3B-rrr_yellow,-239.34286206800115,33.78034656198865,7.671196934811096,0.5462083359583861,0.4654636975421079,0.45170309876582027,0.5300606668725342
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0048.png,morobot-s_Achse-3B-rrr_gray,-239.34286206800115,33.78034656198865,7.671196934811096,0.5462083359583861,0.4654636975421079,0.45170309876582027,0.5300606668725342
val/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0049.png,morobot-s_Linearachse_gray,115.5466119851846,76.19910226603005,5.2913704048938985,0.6255957897623755,-0.337090355589699,-0.3337361392579559,0.619370801179063
train/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0048.png,morobot-s_Achse-1B_gray,-214.7361681542481,34.986298632879596,2.036110491677692,0.546208335958386,0.46546369754210787,0.45170309876582027,0.5300606668725341
train/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0049.png,morobot-s_Achse-3B_yellow,205.9395057969525,129.3794697776345,2.8528855599147045,0.6255957897623755,-0.337090355589699,-0.3337361392579559,0.619370801179063
train/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0047.png,morobot-s_Achse-3A_yellow,153.42675964121597,-196.42971265498758,12.680537632674891,-0.23817430489553182,0.6843047570253552,0.6509036579015901,-0.22654895305502906
train/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0049.png,morobot-s_Achse-3B-rrr_yellow,206.3112371680373,129.51573471674988,2.77935995276915,0.6255957897623755,-0.337090355589699,-0.3337361392579559,0.619370801179063
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0049.png,morobot-s_Achse-3B-rrr_gray,206.3112371680373,129.51573471674988,2.77935995276915,0.6255957897623755,-0.337090355589699,-0.3337361392579559,0.619370801179063
train/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0049.png,morobot-s_Achse-1B_gray,183.6699729614522,120.57188312169333,-2.337097111087249,0.6255957897623755,-0.337090355589699,-0.3337361392579559,0.6193708011790627
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0050.png,morobot-s_Linearachse_gray,-33.761367971902516,-133.98927813469476,2.525001083365006,0.08660847679033559,0.6982112658415488,0.7052286408135848,0.0874789356143738
train/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0048.png,morobot-s_Achse-3A_yellow,-239.51208368688805,33.77206983862628,7.790228055756449,0.546208335958386,0.46546369754210787,0.45170309876582027,0.5300606668725341
train/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0050.png,morobot-s_Achse-3B_yellow,-57.85677516785473,-241.9798712814534,-2.034716154368751,0.08660847679033559,0.6982112658415487,0.7052286408135848,0.08747893561437382
train/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0050.png,morobot-s_Achse-3B-rrr_yellow,-57.71363195695538,-242.1654014344823,-2.1124770292728243,0.08660847679033559,0.6982112658415487,0.7052286408135848,0.08747893561437381
val/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0050.png,morobot-s_Achse-3B-rrr_gray,-57.71363195695538,-242.1654014344823,-2.1124770292728243,0.08660847679033559,0.6982112658415487,0.7052286408135848,0.08747893561437381
train/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0050.png,morobot-s_Achse-1B_gray,-52.363151039844716,-211.70386040531002,-6.710304713852215,0.08660847679033559,0.6982112658415487,0.7052286408135848,0.08747893561437382
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0051.png,morobot-s_Linearachse_gray,-65.62024196721157,121.80447971211784,-0.24136823816390063,0.675214814341203,0.1705431162321559,0.17573850985008888,0.6957844322458432
train/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0049.png,morobot-s_Achse-3A_yellow,206.00286652251756,129.4775660074305,2.899918478838039,0.6255957897623755,-0.337090355589699,-0.3337361392579559,0.619370801179063
train/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0051.png,morobot-s_Achse-3B_yellow,-114.14480798501842,209.95472748142217,-6.922317868652232,0.675214814341203,0.1705431162321559,0.17573850985008888,0.6957844322458433
train/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0051.png,morobot-s_Achse-3B-rrr_yellow,-114.05044020724904,210.16081353343426,-7.004314011314825,0.675214814341203,0.1705431162321559,0.17573850985008888,0.6957844322458432
val/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0051.png,morobot-s_Achse-3B-rrr_gray,-114.05044020724904,210.16081353343426,-7.004314011314825,0.675214814341203,0.1705431162321559,0.17573850985008888,0.6957844322458432
val/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0051.png,morobot-s_Achse-1B_gray,-102.7271674737804,192.66702306633795,-11.083512316617206,0.6752148143412031,0.1705431162321559,0.17573850985008885,0.6957844322458432
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0052.png,morobot-s_Linearachse_gray,130.5268060875036,-45.204468395725954,-3.0077375596927647,-0.39944977390474234,0.5616403458864491,0.5904609011823531,-0.4199475255016077
train/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0050.png,morobot-s_Achse-3A_yellow,-57.93956466774372,-242.08751810164185,-1.9903910980803996,0.08660847679033559,0.6982112658415488,0.7052286408135847,0.08747893561437381
train/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0052.png,morobot-s_Achse-3B_yellow,232.4064065845625,-85.11549857987731,-11.809919582935636,-0.39944977390474234,0.5616403458864491,0.5904609011823531,-0.41994752550160774
val/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0052.png,morobot-s_Achse-3B-rrr_yellow,232.80107239632525,-85.16510059084388,-11.896150993356748,-0.39944977390474234,0.5616403458864492,0.5904609011823531,-0.41994752550160774
train/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0052.png,morobot-s_Achse-1B_gray,207.35137306566892,-71.34862947543864,-15.456719919382126,-0.3994497739047424,0.5616403458864492,0.5904609011823531,-0.41994752550160774
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0053.png,morobot-s_Linearachse_gray,-126.66154178567177,-54.523171577325456,-5.774106881221648,0.37470875075381815,0.5697309471219841,0.6111111744025688,0.40192428704957983
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0052.png,morobot-s_Achse-3B-rrr_gray,232.80107239632525,-85.16510059084388,-11.896150993356748,-0.39944977390474234,0.5616403458864492,0.5904609011823531,-0.41994752550160774
val/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0051.png,morobot-s_Achse-3A_yellow,-114.25878256703405,210.09746456830817,-6.880700674998865,0.6752148143412031,0.1705431162321559,0.17573850985008885,0.6957844322458432
train/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0053.png,morobot-s_Achse-3B_yellow,-221.99214395457346,-101.57971732710965,-16.69752129721908,0.37470875075381815,0.5697309471219841,0.6111111744025688,0.40192428704957983
val/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0053.png,morobot-s_Achse-3B-rrr_yellow,-221.99122944316562,-101.64358612553264,-16.787987975398707,0.3747087507538181,0.569730947121984,0.6111111744025688,0.40192428704957983
train/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0053.png,morobot-s_Achse-1B_gray,-199.22414434930923,-86.08007667756354,-19.82992752214708,0.3747087507538182,0.5697309471219841,0.6111111744025689,0.40192428704957983
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0053.png,morobot-s_Achse-3B-rrr_gray,-221.99122944316562,-101.64358612553264,-16.787987975398707,0.3747087507538181,0.569730947121984,0.6111111744025688,0.40192428704957983
val/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0054.png,morobot-s_Linearachse_gray,56.44283816384409,125.8079524699179,-8.54047620275054,0.6595839757979559,-0.14124085411297044,-0.15457985229346047,0.7218760761134364
train/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0052.png,morobot-s_Achse-3A_yellow,232.48443068408807,-85.13623832407444,-11.771010251917252,-0.39944977390474234,0.5616403458864491,0.5904609011823531,-0.4199475255016077
train/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0054.png,morobot-s_Achse-3B_yellow,101.51537702944856,217.02803478057064,-21.58512301150253,0.6595839757979559,-0.14124085411297044,-0.15457985229346047,0.7218760761134364
train/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0054.png,morobot-s_Achse-3B-rrr_yellow,101.79662145588567,217.24025008617198,-21.67982495744068,0.6595839757979559,-0.14124085411297044,-0.15457985229346047,0.7218760761134364
val/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0054.png,morobot-s_Achse-3B-rrr_gray,101.79662145588567,217.24025008617198,-21.67982495744068,0.6595839757979559,-0.14124085411297044,-0.15457985229346047,0.7218760761134364
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0055.png,morobot-s_Linearachse_gray,43.24282031131966,-130.38132111086315,-11.306845524279431,-0.1061891078234992,0.6585771582583542,0.7354838653821987,-0.11858956009050675
val/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0054.png,morobot-s_Achse-1B_gray,90.23592891821622,198.9959023542985,-24.203135124912045,0.6595839757979559,-0.14124085411297044,-0.15457985229346047,0.7218760761134364
train/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0053.png,morobot-s_Achse-3A_yellow,-222.16586885759028,-101.6095786907361,-16.661319828835676,0.37470875075381815,0.5697309471219841,0.6111111744025688,0.40192428704957983
val/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0055.png,morobot-s_Achse-3B_yellow,78.19367902532443,-235.60535837838432,-26.472724725785984,-0.1061891078234992,0.6585771582583542,0.7354838653821988,-0.11858956009050677
train/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0055.png,morobot-s_Achse-3B-rrr_yellow,78.45471443281832,-235.78536480616864,-26.571661939482652,-0.10618910782349919,0.6585771582583542,0.7354838653821987,-0.11858956009050675
val/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0055.png,morobot-s_Achse-3B-rrr_gray,78.45471443281832,-235.78536480616864,-26.571661939482652,-0.10618910782349919,0.6585771582583542,0.7354838653821987,-0.11858956009050675
train/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0055.png,morobot-s_Achse-1B_gray,69.36871571568207,-206.00023111609082,-28.57634272767701,-0.10618910782349919,0.6585771582583542,0.7354838653821987,-0.11858956009050675
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0056.png,morobot-s_Linearachse_gray,-119.6979377188763,67.01412493205599,-14.073214845808298,0.5688338296672101,0.3338084394171836,0.38043188384747567,0.648283565850825
train/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0054.png,morobot-s_Achse-3A_yellow,101.52088398275271,217.17469066969562,-21.551629405754113,0.6595839757979559,-0.1412408541129704,-0.15457985229346044,0.7218760761134364
train/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0056.png,morobot-s_Achse-3B_yellow,-209.6888976347182,113.15151691038125,-31.360326440069397,0.5688338296672101,0.3338084394171836,0.38043188384747567,0.648283565850825
train/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0056.png,morobot-s_Achse-3B-rrr_yellow,-209.67732195541868,113.27371979420177,-31.463498921524582,0.5688338296672101,0.33380843941718363,0.38043188384747567,0.6482835658508249
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0056.png,morobot-s_Achse-3B-rrr_gray,-209.67732195541868,113.27371979420177,-31.463498921524582,0.5688338296672101,0.33380843941718363,0.38043188384747567,0.6482835658508249
val/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0056.png,morobot-s_Achse-1B_gray,-188.21574933474756,106.0518360710126,-32.94955033044194,0.56883382966721,0.3338084394171835,0.3804318838474756,0.6482835658508249
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0057.png,morobot-s_Linearachse_gray,133.1156115113533,31.598837471530413,-16.839584167337165,0.5112713996027561,-0.40447689173578144,-0.47047133980406214,0.5946904391555078
train/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0055.png,morobot-s_Achse-3A_yellow,78.18626513149303,-235.70947354719948,-26.44193898267255,-0.10618910782349919,0.6585771582583542,0.7354838653821987,-0.11858956009050675
val/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0057.png,morobot-s_Achse-3B_yellow,236.98028966267628,50.580037984262624,-36.247928154352806,0.5112713996027561,-0.40447689173578144,-0.470471339804062,0.5946904391555078
train/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0057.png,morobot-s_Achse-3B-rrr_yellow,237.37891889467343,50.64802062208311,-36.35533590356651,0.5112713996027559,-0.4044768917357814,-0.47047133980406214,0.5946904391555078
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0057.png,morobot-s_Achse-3B-rrr_gray,237.37891889467343,50.64802062208311,-36.35533590356651,0.5112713996027559,-0.4044768917357814,-0.47047133980406214,0.5946904391555078
val/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0057.png,morobot-s_Achse-1B_gray,211.44387925186453,50.06567284574939,-37.32275793320686,0.511271399602756,-0.40447689173578144,-0.470471339804062,0.5946904391555078
train/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0058.png,morobot-s_Linearachse_gray,-76.59117118390935,-112.59925908388327,-19.605953488866056,0.189444779916521,0.6157196402279053,0.7310328476245146,0.22492437772280963
train/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0056.png,morobot-s_Achse-3A_yellow,-209.85580620879784,113.24062241839172,-31.332248559590944,0.56883382966721,0.3338084394171835,0.3804318838474756,0.6482835658508249
train/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0058.png,morobot-s_Achse-3B_yellow,-133.52816798308962,-204.18813719602676,-41.135529868636254,0.189444779916521,0.6157196402279053,0.7310328476245146,0.22492437772280963
train/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0058.png,morobot-s_Achse-3B-rrr_yellow,-133.45059652475268,-204.34091956757365,-41.24717288560848,0.189444779916521,0.6157196402279053,0.7310328476245146,0.22492437772280963
val/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0058.png,morobot-s_Achse-1B_gray,-120.07053182013705,-177.88950553652566,-41.69596553597182,0.189444779916521,0.6157196402279053,0.7310328476245146,0.22492437772280963
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0058.png,morobot-s_Achse-3B-rrr_gray,-133.45059652475268,-204.34091956757365,-41.24717288560848,0.189444779916521,0.6157196402279053,0.7310328476245146,0.22492437772280963
val/morobot-s_Linearachse_gray/morobot-s_Linearachse_gray_view_0059.png,morobot-s_Linearachse_gray,-19.543432470367176,134.51101097011858,-22.372322810394937,0.6347322824419832,0.045988364028204075,0.05574153597852744,0.7693457487805822
train/morobot-s_Achse-3A_yellow/morobot-s_Achse-3A_yellow_view_0057.png,morobot-s_Achse-3A_yellow,237.06084781628567,50.6344772122232,-36.22255813650934,0.511271399602756,-0.4044768917357814,-0.47047133980406214,0.5946904391555078
val/morobot-s_Achse-3B_yellow/morobot-s_Achse-3B_yellow_view_0059.png,morobot-s_Achse-3B_yellow,-32.736627474606834,232.4045368672772,-46.0231315829197,0.634732282441983,0.04598836402820406,0.05574153597852742,0.769345748780582
val/morobot-s_Achse-3B-rrr_yellow/morobot-s_Achse-3B-rrr_yellow_view_0059.png,morobot-s_Achse-3B-rrr_yellow,-32.57171682891355,232.63007641804694,-46.139009867650444,0.634732282441983,0.04598836402820407,0.055741535978527434,0.769345748780582
val/morobot-s_Achse-1B_gray/morobot-s_Achse-1B_gray_view_0059.png,morobot-s_Achse-1B_gray,-29.886765422405787,212.75410929513856,-46.06917313873677,0.634732282441983,0.04598836402820407,0.05574153597852743,0.769345748780582
train/morobot-s_Achse-3B-rrr_gray/morobot-s_Achse-3B-rrr_gray_view_0059.png,morobot-s_Achse-3B-rrr_gray,-32.57171682891355,232.63007641804694,-46.139009867650444,0.634732282441983,0.04598836402820407,0.055741535978527434,0.769345748780582
